ID,Local_ID,Language_ID,Parameter_ID,Value,Form,Segments,Comment,Source,Cognacy,Loan,Graphemes,Profile,Value_in_Source,ConceptInSource,Borrowed,Borrowed_Score,Borrowed_Base,Age,Age_Score,Donor_Language,Donor_Meaning,Donor_Value
Otomi-SQUEEZE-1,wold-Otomi-9-343-1,Otomi,SQUEEZE,te̲'mi,te̲'mi,t̪ æ ˀm i,,WOLD;Miller2020,,,,,,,False,0.0,,Urbano (1605),0.9,,,
Otomi-POUR-1,wold-Otomi-9-35-1,Otomi,POUR,ba̲ñä,ba̲ñä,b ɔ ɲ ɐ,,WOLD;Miller2020,,,,,,,False,0.0,,modern,0.6,,,
Otomi-POUR-2,wold-Otomi-9-35-2,Otomi,POUR,o̲ni (2),o̲ni,ə n i,,WOLD;Miller2020,,,,,,,False,0.0,,modern,0.6,,,
Otomi-POUR-3,wold-Otomi-9-35-3,Otomi,POUR,nxani,nxani,n x a n i,,WOLD;Miller2020,,,,,,,False,0.0,,modern,0.6,,,
Otomi-POUR-4,wold-Otomi-9-35-4,Otomi,POUR,nä'mi,nä'mi,n ɐ ˀm i,,WOLD;Miller2020,,,,,,,False,0.0,,modern,0.6,,,
Otomi-WASH-1,wold-Otomi-9-36-1,Otomi,WASH,pet'e (1),pet'e,p e t̪ʼ e,,WOLD;Miller2020,,,,,,,False,0.0,,Urbano (1605),0.9,,,
Otomi-WASH-2,wold-Otomi-9-36-2,Otomi,WASH,peni,peni,p e n i,,WOLD;Miller2020,,,,,,,False,0.0,,Urbano (1605),0.9,,,
Otomi-WASH-3,wold-Otomi-9-36-3,Otomi,WASH,nxaha,nxaha,n x a h a,,WOLD;Miller2020,,,,,,,False,0.0,,modern,0.6,,,
Otomi-WASH-4,wold-Otomi-9-36-4,Otomi,WASH,xu̲ki,xu̲ki,x u k i,,WOLD;Miller2020,,,,,,,False,0.0,,modern,0.6,,,
Otomi-WASH-5,wold-Otomi-9-36-5,Otomi,WASH,xu̲'ye̲,xu̲'ye̲,x u ˀj æ,,WOLD;Miller2020,,,,,,,False,0.0,,Urbano (1605),0.9,,,
Otomi-WASH-6,wold-Otomi-9-36-6,Otomi,WASH,xu̲hmi,xu̲hmi,x u h m i,,WOLD;Miller2020,,,,,,,False,0.0,,,0.5,,,
Otomi-WASH-7,wold-Otomi-9-36-7,Otomi,WASH,hiñä,hiñä,h i ɲ ɐ,,WOLD;Miller2020,,,,,,,False,0.0,,,0.5,,,
Otomi-WASH-8,wold-Otomi-9-36-8,Otomi,WASH,xu̲t'i,xu̲t'i,x u t̪ʼ i,,WOLD;Miller2020,,,,,,,False,0.0,,modern,0.6,,,
Otomi-SWEEP-1,wold-Otomi-9-37-1,Otomi,SWEEP,paxi,paxi,p a x i,,WOLD;Miller2020,,,,,,,False,0.0,,Urbano (1605),0.9,,,
Otomi-SWEEP-2,wold-Otomi-9-37-2,Otomi,SWEEP,joki,joki,x o k i,,WOLD;Miller2020,,,,,,,False,0.0,,Urbano (1605),0.9,,,
Otomi-BROOM-1,wold-Otomi-9-38-1,Otomi,BROOM,'baxi,'baxi,ˀb a x i,,WOLD;Miller2020,,,,,,,False,0.0,,Urbano (1605),0.9,,,
Otomi-TOOL-1,wold-Otomi-9-422-1,Otomi,TOOL,bo̲jä,bo̲jä,b ə x ɐ,,WOLD;Miller2020,,,,,,,False,0.0,,Urbano (1605),0.9,,,
Otomi-TOOL-2,wold-Otomi-9-422-2,Otomi,TOOL,erramyenta,erramyenta,e r r a m j e n t̪ a,,WOLD;Miller2020,,,,,,,True,1.0,,modern,0.6,Spanish,the tool,herramienta
Otomi-CARPENTER-1,wold-Otomi-9-43-1,Otomi,CARPENTER,yaxi,yaxi,j a x i,,WOLD;Miller2020,,,,,,,False,0.0,,Urbano (1605),0.9,,,
Otomi-BUILD-1,wold-Otomi-9-44-1,Otomi,BUILD,hoki,hoki,h o k i,,WOLD;Miller2020,,,,,,,False,0.0,,Urbano (1605),0.9,,,
Otomi-BUILD-2,wold-Otomi-9-44-2,Otomi,BUILD,ho̲e (1),ho̲e,h ə e,,WOLD;Miller2020,,,,,,,False,0.0,,modern,0.6,,,
Otomi-BUILD-3,wold-Otomi-9-44-3,Otomi,BUILD,ho̲nguu,ho̲nguu,h ə n g uː,,WOLD;Miller2020,,,,,,,False,0.0,,,0.5,,,
Otomi-BORE-1,wold-Otomi-9-46-1,Otomi,BORE,hets'i (2),hets'i,h e tsʼ i,,WOLD;Miller2020,,,,,,,False,0.0,,modern,0.6,,,
Otomi-HOLLOWOUT-1,wold-Otomi-9-461-1,Otomi,HOLLOWOUT,bo̲mí,bo̲mí,b ə m i,,WOLD;Miller2020,,,,,,,False,0.0,,modern,0.6,,,
Otomi-HOLLOWOUT-2,wold-Otomi-9-461-2,Otomi,HOLLOWOUT,'bo̲nt'e,'bo̲nt'e,ˀb ə n t̪ʼ e,,WOLD;Miller2020,,,,,,,False,0.0,,modern,0.6,,,
Otomi-HOLLOWOUT-3,wold-Otomi-9-461-3,Otomi,HOLLOWOUT,mo'mi,mo'mi,m o ˀm i,,WOLD;Miller2020,,,,,,,False,0.0,,modern,0.6,,,
Otomi-SAW-1,wold-Otomi-9-48-1,Otomi,SAW,the̲gi,the̲gi,θ æ g i,,WOLD;Miller2020,,,,,,,False,0.0,,Urbano (1605),0.9,,,
Otomi-HAMMER-1,wold-Otomi-9-49-1,Otomi,HAMMER,‘mu̲ni,‘mu̲ni,ˀm u n i,,WOLD;Miller2020,,,,,,,False,0.0,,modern,0.6,,,
Otomi-HAMMER-2,wold-Otomi-9-49-2,Otomi,HAMMER,'mu̲'mi,'mu̲'mi,ˀm u ˀm i,,WOLD;Miller2020,,,,,,,False,0.0,,modern,0.6,,,
Otomi-HAMMER-3,wold-Otomi-9-49-3,Otomi,HAMMER,märtiyo,märtiyo,m ɐ r t̪ i j o,,WOLD;Miller2020,,,,,,,True,1.0,,modern,0.6,Spanish,the hammer,martillo
Otomi-NAILTOOL-1,wold-Otomi-9-5-1,Otomi,NAILTOOL,'no̲t'e,'no̲t'e,ˀn ə t̪ʼ e,,WOLD;Miller2020,,,,,,,False,0.0,,modern,0.6,,,
Otomi-NAILTOOL-2,wold-Otomi-9-5-2,Otomi,NAILTOOL,klabo,klabo,k l a b o,,WOLD;Miller2020,,,,,,,True,1.0,,modern,0.6,Spanish,the nail,clavo
Otomi-GLUE-1,wold-Otomi-9-56-1,Otomi,GLUE,njoxumpe,njoxumpe,n x o x u m p e,,WOLD;Miller2020,,,,,,,False,0.0,,modern,0.6,,,
Otomi-GLUE-2,wold-Otomi-9-56-2,Otomi,GLUE,pega,pega,p e g a,,WOLD;Miller2020,,,,,,,True,1.0,,modern,0.6,Spanish,to glue,pega
Otomi-GLUE-3,wold-Otomi-9-56-3,Otomi,GLUE,'rät'i,'rät'i,ˀr ɐ t̪ʼ i,,WOLD;Miller2020,,,,,,,False,0.0,,modern,0.6,,,
Otomi-GLUE-4,wold-Otomi-9-56-4,Otomi,GLUE,koxumpe,koxumpe,k o x u m p e,,WOLD;Miller2020,,,,,,,False,0.0,,modern,0.6,,,
Otomi-GLUE-5,wold-Otomi-9-56-5,Otomi,GLUE,pet'i,pet'i,p e t̪ʼ i,,WOLD;Miller2020,,,,,,,False,0.0,,modern,0.6,,,
Otomi-BLACKSMITH-1,wold-Otomi-9-6-1,Otomi,BLACKSMITH,jwit'i,jwit'i,xʷ i t̪ʼ i,,WOLD;Miller2020,,,,,,,False,0.0,,Urbano (1605),0.9,,,
Otomi-BLACKSMITH-2,wold-Otomi-9-6-2,Otomi,BLACKSMITH,hyoku̲bo̲jä,hyoku̲bo̲jä,h j o k u b ə x ɐ,,WOLD;Miller2020,,,,,,,False,0.0,,,0.5,,,
Otomi-BLACKSMITH-3,wold-Otomi-9-6-3,Otomi,BLACKSMITH,'yo̲t'u̲bo̲jä,'yo̲t'u̲bo̲jä,ˀj ə t̪ʼ u b ə x ɐ,,WOLD;Miller2020,,,,,,,False,0.0,,,0.5,,,
Otomi-FORGE-1,wold-Otomi-9-61-1,Otomi,FORGE,nt'uspi nts'ät'u̲bo̲jä,nt'uspi_nts'ät'u̲bo̲jä,n t̪ʼ u s p i + n tsʼ ɐ t̪ʼ u b ə x ɐ,,WOLD;Miller2020,,,,,,,False,0.0,,,0.5,,,
Otomi-FORGE-2,wold-Otomi-9-61-2,Otomi,FORGE,pu̲'mi,pu̲'mi,p u ˀm i,,WOLD;Miller2020,,,,,,,False,0.0,,Urbano (1605),0.9,,,
Otomi-ANVIL-1,wold-Otomi-9-62-1,Otomi,ANVIL,nt'u̲xu̲bo̲jä,nt'u̲xu̲bo̲jä,n t̪ʼ u x u b ə x ɐ,,WOLD;Miller2020,,,,,,,False,0.0,,,0.5,,,
Otomi-CAST-1,wold-Otomi-9-63-1,Otomi,CAST,deni,deni,d e n i,,WOLD;Miller2020,,,,,,,False,0.0,,Urbano (1605),0.9,,,
Otomi-GOLD-1,wold-Otomi-9-64-1,Otomi,GOLD,k’axt’i,k’axt’i,k ʔ a x t̪ʼ i,,WOLD;Miller2020,,,,,,,False,0.0,,Urbano (1605),0.9,,,
Otomi-SILVER-1,wold-Otomi-9-65-1,Otomi,SILVER,t'axi (2),t'axi,t̪ʼ a x i,,WOLD;Miller2020,,,,,,,False,0.0,,Urbano (1605),0.9,,,
Otomi-IRON-1,wold-Otomi-9-67-1,Otomi,IRON,bo̲jä,bo̲jä,b ə x ɐ,,WOLD;Miller2020,,,,,,,False,0.0,,Urbano (1605),0.9,,,
Otomi-IRON-2,wold-Otomi-9-67-2,Otomi,IRON,nzobujä,nzobujä,n z o b u x ɐ,,WOLD;Miller2020,,,,,,,False,0.0,,modern,0.6,,,
Otomi-IRON-3,wold-Otomi-9-67-3,Otomi,IRON,nzät'u̲bo̲jä,nzät'u̲bo̲jä,n z ɐ t̪ʼ u b ə x ɐ,,WOLD;Miller2020,,,,,,,False,0.0,,,0.5,,,
Otomi-LEADCHEMICALELEMENT-1,wold-Otomi-9-68-1,Otomi,LEADCHEMICALELEMENT,plomu,plomu,p l o m u,,WOLD;Miller2020,,,,,,,True,1.0,,pre-modern,1.0,Spanish,the lead,plomo
Otomi-TINORTINPLATE-1,wold-Otomi-9-69-1,Otomi,TINORTINPLATE,t'axubojä,t'axubojä,t̪ʼ a x u b o x ɐ,,WOLD;Miller2020,,,,,,,False,0.0,,,0.5,,,
Otomi-POTTER-1,wold-Otomi-9-71-1,Otomi,POTTER,‘yot’u̲ts'o̲e,‘yot’u̲ts'o̲e,ˀj o t̪ʼ u tsʼ ə e,,WOLD;Miller2020,,,,,,,False,0.0,,,0.5,,,
Otomi-POTTER-2,wold-Otomi-9-71-2,Otomi,POTTER,hyoku̲ts'o̲e,hyoku̲ts'o̲e,h j o k u tsʼ ə e,,WOLD;Miller2020,,,,,,,False,0.0,,,0.5,,,
Otomi-MOLD-1,wold-Otomi-9-72-1,Otomi,MOLD,kät'i,kät'i,k ɐ t̪ʼ i,,WOLD;Miller2020,,,,,,,False,0.0,,Urbano (1605),0.9,,,
Otomi-MOLD-2,wold-Otomi-9-72-2,Otomi,MOLD,hoki,hoki,h o k i,,WOLD;Miller2020,,,,,,,False,0.0,,Urbano (1605),0.9,,,
Otomi-CLAY-1,wold-Otomi-9-73-1,Otomi,CLAY,hai,hai,h a i,,WOLD;Miller2020,,,,,,,False,0.0,,Urbano (1605),0.9,,,
Otomi-GLASS-1,wold-Otomi-9-74-1,Otomi,GLASS,nhñe,nhñe,nʰ ɲ e,,WOLD;Miller2020,,,,,,,False,0.0,,modern,0.6,,,
Otomi-GLASS-2,wold-Otomi-9-74-2,Otomi,GLASS,xito,xito,x i t̪ o,,WOLD;Miller2020,,,,,,,False,0.0,,Urbano (1605),0.9,,,
Otomi-GLASS-3,wold-Otomi-9-74-3,Otomi,GLASS,bidryo,bidryo,b i d r j o,,WOLD;Miller2020,,,,,,,True,1.0,,modern,0.6,Spanish,glass,vidrio
Otomi-BRAIDVERBORWEAVEBASKET-1,wold-Otomi-9-75-1,Otomi,BRAIDVERBORWEAVEBASKET,pe,pe,p e,,WOLD;Miller2020,,,,,,,False,0.0,,Urbano (1605),0.9,,,
Otomi-BASKET-1,wold-Otomi-9-76-1,Otomi,BASKET,'bo̲ts'e,'bo̲ts'e,ˀb ə tsʼ e,,WOLD;Miller2020,,,,,,,False,0.0,,Urbano (1605),0.9,,,
Otomi-MAT-1,wold-Otomi-9-77-1,Otomi,MAT,t'olo fidi,t'olo_fidi,t̪ʼ o l o + f i d i,,WOLD;Miller2020,,,,,,,False,0.0,,,0.5,,,
Otomi-RUG-1,wold-Otomi-9-771-1,Otomi,RUG,njo'mi,njo'mi,n x o ˀm i,,WOLD;Miller2020,,,,,,,False,0.0,,modern,0.6,,,
Otomi-NETBAG-1,wold-Otomi-9-78-1,Otomi,NETBAG,‘rozä,‘rozä,ˀr o z ɐ,,WOLD;Miller2020,,,,,,,False,0.0,,Urbano (1605),0.9,,,
Otomi-FANOBJECT-1,wold-Otomi-9-79-1,Otomi,FANOBJECT,nthitu̲ndähi,nthitu̲ndähi,n θ i t̪ u n d ɐ h i,,WOLD;Miller2020,,,,,,,False,0.0,,,0.5,,,
Otomi-FANACTION-1,wold-Otomi-9-791-1,Otomi,FANACTION,hitu̲ndähi,hitu̲ndähi,h i t̪ u n d ɐ h i,,WOLD;Miller2020,,,,,,,False,0.0,,,0.5,,,
Otomi-CARVE-1,wold-Otomi-9-81-1,Otomi,CARVE,o̲t'u̲do,o̲t'u̲do,ə t̪ʼ u d o,,WOLD;Miller2020,,,,,,,False,0.0,,,0.5,,,
Otomi-SCULPTOR-1,wold-Otomi-9-82-1,Otomi,SCULPTOR,yaxudo,yaxudo,j a x u d o,,WOLD;Miller2020,,,,,,,False,0.0,,,0.5,,,
Otomi-CHISEL-1,wold-Otomi-9-84-1,Otomi,CHISEL,bo̲ja nt'äts'u̲zaa,bo̲ja_nt'äts'u̲zaa,b ə x a + n t̪ʼ ɐ tsʼ u z aː,,WOLD;Miller2020,,,,,,,False,0.0,,,0.5,,,
Otomi-CHISEL-2,wold-Otomi-9-84-2,Otomi,CHISEL,sinsel,sinsel,s i n s e l,,WOLD;Miller2020,,,,,,,True,1.0,,modern,0.6,Spanish,the chisel,cincel
Otomi-PAINTPIGMENTS-1,wold-Otomi-9-88-1,Otomi,PAINTPIGMENTS,njät’i (2),njät’i,n x ɐ t̪ʼ i,,WOLD;Miller2020,,,,,,,False,0.0,,modern,0.6,,,
Otomi-PAINTPIGMENTS-2,wold-Otomi-9-88-2,Otomi,PAINTPIGMENTS,njät’i (1),njät’i,n x ɐ t̪ʼ i,,WOLD;Miller2020,,,,,,,False,0.0,,modern,0.6,,,
Otomi-PAINTING-1,wold-Otomi-9-89-1,Otomi,PAINTING,kät'i kuhu,kät'i_kuhu,k ɐ t̪ʼ i + k u h u,,WOLD;Miller2020,,,,,,,False,0.0,,,0.5,,,
Otomi-PAINTING-2,wold-Otomi-9-89-2,Otomi,PAINTING,kots'i kuhu,kots'i_kuhu,k o tsʼ i + k u h u,,WOLD;Miller2020,,,,,,,False,0.0,,,0.5,,,
Otomi-MOVE-1,wold-Otomi-10-11-1,Otomi,MOVE,wäni,wäni,w ɐ n i,,WOLD;Miller2020,,,,,,,False,0.0,,modern,0.6,,,
Otomi-MOVE-2,wold-Otomi-10-11-2,Otomi,MOVE,'ñäni,'ñäni,ˀɲ ɐ n i,,WOLD;Miller2020,,,,,,,False,0.0,,Urbano (1605),0.9,,,
Otomi-MOVE-3,wold-Otomi-10-11-3,Otomi,MOVE,jwäni,jwäni,xʷ ɐ n i,,WOLD;Miller2020,,,,,,,False,0.0,,modern,0.6,,,
Otomi-TURNAROUND-1,wold-Otomi-10-13-1,Otomi,TURNAROUND,‘ba̲t'i,‘ba̲t'i,ˀb ɔ t̪ʼ i,,WOLD;Miller2020,,,,,,,False,0.0,,modern,0.6,,,
Otomi-TURNAROUND-2,wold-Otomi-10-13-2,Otomi,TURNAROUND,'ba̲hni,'ba̲hni,ˀb ɔ h n i,,WOLD;Miller2020,,,,,,,False,0.0,,modern,0.6,,,
Otomi-TURNAROUND-3,wold-Otomi-10-13-3,Otomi,TURNAROUND,mpu̲nts'i,mpu̲nts'i,m p u n tsʼ i,,WOLD;Miller2020,,,,,,,False,0.0,,Urbano (1605),0.9,,,
Otomi-TURNAROUND-4,wold-Otomi-10-13-4,Otomi,TURNAROUND,uni 'nar (n)xint'i,uni_'nar_(n)xint'i,u n i + ˀn a r + n x i n t̪ʼ i,,WOLD;Miller2020,,,,,,,False,0.0,,,0.5,,,
Otomi-TURNAROUND-5,wold-Otomi-10-13-5,Otomi,TURNAROUND,(n)xint'i,(n)xint'i,n x i n t̪ʼ i,,WOLD;Miller2020,,,,,,,False,0.0,,modern,0.6,,,
Otomi-WRAP-1,wold-Otomi-10-14-1,Otomi,WRAP,pa̲'mi,pa̲'mi,p ɔ ˀm i,,WOLD;Miller2020,,,,,,,False,0.0,,modern,0.6,,,
Otomi-WRAP-2,wold-Otomi-10-14-2,Otomi,WRAP,pant'i,pant'i,p a n t̪ʼ i,,WOLD;Miller2020,,,,,,,False,0.0,,Urbano (1605),0.9,,,
Otomi-WRAP-3,wold-Otomi-10-14-3,Otomi,WRAP,thänts'i (2),thänts'i,θ ɐ n tsʼ i,,WOLD;Miller2020,,,,,,,False,0.0,,modern,0.6,,,
Otomi-WRAP-4,wold-Otomi-10-14-4,Otomi,WRAP,pa̲ts'i,pa̲ts'i,p ɔ tsʼ i,,WOLD;Miller2020,,,,,,,False,0.0,,Urbano (1605),0.9,,,
Otomi-ROLL-1,wold-Otomi-10-15-1,Otomi,ROLL,maxo̲ts'e,maxo̲ts'e,m a x ə tsʼ e,,WOLD;Miller2020,,,,,,,False,0.0,,modern,0.6,,,
Otomi-ROLL-2,wold-Otomi-10-15-2,Otomi,ROLL,täni,täni,t̪ ɐ n i,,WOLD;Miller2020,,,,,,,False,0.0,,modern,0.6,,,
Otomi-DROPSOMETHING-1,wold-Otomi-10-16-1,Otomi,DROPSOMETHING,hegi,hegi,h e g i,,WOLD;Miller2020,,,,,,,False,0.0,,modern,0.6,,,
Otomi-DROPSOMETHING-2,wold-Otomi-10-16-2,Otomi,DROPSOMETHING,hegi tsots'i,hegi_tsots'i,h e g i + ts o tsʼ i,,WOLD;Miller2020,,,,,,,False,0.0,,,0.5,,,
Otomi-TWISTAROUND-1,wold-Otomi-10-17-1,Otomi,TWISTAROUND,‘bat'i,‘bat'i,ˀb a t̪ʼ i,,WOLD;Miller2020,,,,,,,False,0.0,,modern,0.6,,,
Otomi-TWISTAROUND-2,wold-Otomi-10-17-2,Otomi,TWISTAROUND,käxi,käxi,k ɐ x i,,WOLD;Miller2020,,,,,,,False,0.0,,modern,0.6,,,
Otomi-RISEMOVEUPWARDS-1,wold-Otomi-10-21-1,Otomi,RISEMOVEUPWARDS,po̲ts'e,po̲ts'e,p ə tsʼ e,,WOLD;Miller2020,,,,,,,False,0.0,,modern,0.6,,,
Otomi-LIFT-1,wold-Otomi-10-22-1,Otomi,LIFT,juts’i,juts’i,x u tsʼ i,,WOLD;Miller2020,,,,,,,False,0.0,,modern,0.6,,,
Otomi-LIFT-2,wold-Otomi-10-22-2,Otomi,LIFT,pats'i,pats'i,p a tsʼ i,,WOLD;Miller2020,,,,,,,False,0.0,,modern,0.6,,,
Otomi-LIFT-3,wold-Otomi-10-22-3,Otomi,LIFT,'wäts'i,'wäts'i,ˀw ɐ tsʼ i,,WOLD;Miller2020,,,,,,,False,0.0,,modern,0.6,,,
Otomi-FALL-1,wold-Otomi-10-23-1,Otomi,FALL,ta̲gi,ta̲gi,t̪ ɔ g i,,WOLD;Miller2020,,,,,,,False,0.0,,Urbano (1605),0.9,,,
Otomi-FALL-2,wold-Otomi-10-23-2,Otomi,FALL,jwangi,jwangi,xʷ a n g i,,WOLD;Miller2020,,,,,,,False,0.0,,Urbano (1605),0.9,,,
Otomi-FALL-3,wold-Otomi-10-23-3,Otomi,FALL,ho̲e (2),ho̲e,h ə e,,WOLD;Miller2020,,,,,,,False,0.0,,modern,0.6,,,
Otomi-DRIPEMITLIQUID-1,wold-Otomi-10-24-1,Otomi,DRIPEMITLIQUID,ju̲t'i (1),ju̲t'i,x u t̪ʼ i,,WOLD;Miller2020,,,,,,,False,0.0,,Urbano (1605),0.9,,,
Otomi-DRIPEMITLIQUID-2,wold-Otomi-10-24-2,Otomi,DRIPEMITLIQUID,ju̲xt'i,ju̲xt'i,x u x t̪ʼ i,,WOLD;Miller2020,,,,,,,False,0.0,,modern,0.6,,,
Otomi-THROW-1,wold-Otomi-10-25-1,Otomi,THROW,u̲ts'i (1),u̲ts'i,u tsʼ i,,WOLD;Miller2020,,,,,,,False,0.0,,modern,0.6,,,
Otomi-THROW-2,wold-Otomi-10-25-2,Otomi,THROW,e̲nt'i,e̲nt'i,æ n t̪ʼ i,,WOLD;Miller2020,,,,,,,False,0.0,,modern,0.6,,,
Otomi-THROW-3,wold-Otomi-10-25-3,Otomi,THROW,ho̲t'e,ho̲t'e,h ə t̪ʼ e,,WOLD;Miller2020,,,,,,,False,0.0,,modern,0.6,,,
Otomi-THROW-4,wold-Otomi-10-25-4,Otomi,THROW,e̲nts'i,e̲nts'i,æ n tsʼ i,,WOLD;Miller2020,,,,,,,False,0.0,,modern,0.6,,,
Otomi-THROW-5,wold-Otomi-10-25-5,Otomi,THROW,nät'i,nät'i,n ɐ t̪ʼ i,,WOLD;Miller2020,,,,,,,False,0.0,,modern,0.6,,,
Otomi-THROW-6,wold-Otomi-10-25-6,Otomi,THROW,e̲i,e̲i,æ i,,WOLD;Miller2020,,,,,,,False,0.0,,Urbano (1605),0.9,,,
Otomi-THROW-7,wold-Otomi-10-25-7,Otomi,THROW,poni (2),poni,p o n i,,WOLD;Miller2020,,,,,,,False,0.0,,Urbano (1605),0.9,,,
Otomi-THROW-8,wold-Otomi-10-25-8,Otomi,THROW,näni,näni,n ɐ n i,,WOLD;Miller2020,,,,,,,False,0.0,,modern,0.6,,,
Otomi-CATCH-1,wold-Otomi-10-252-1,Otomi,CATCH,mihi,mihi,m i h i,,WOLD;Miller2020,,,,,,,False,0.0,,modern,0.6,,,
Otomi-CATCH-2,wold-Otomi-10-252-2,Otomi,CATCH,ju,ju,x u,,WOLD;Miller2020,,,,,,,False,0.0,,Urbano (1605),0.9,,,
Otomi-SHAKE-1,wold-Otomi-10-26-1,Otomi,SHAKE,jwät'i,jwät'i,xʷ ɐ t̪ʼ i,,WOLD;Miller2020,,,,,,,False,0.0,,Urbano (1605),0.9,,,
Otomi-SHAKE-2,wold-Otomi-10-26-2,Otomi,SHAKE,jwähmi,jwähmi,xʷ ɐ h m i,,WOLD;Miller2020,,,,,,,False,0.0,,Urbano (1605),0.9,,,
Otomi-FLOW-1,wold-Otomi-10-32-1,Otomi,FLOW,tihi,tihi,t̪ i h i,,WOLD;Miller2020,,,,,,,False,0.0,,modern,0.6,,,
Otomi-FLOW-2,wold-Otomi-10-32-2,Otomi,FLOW,nextri,nextri,n e x t̪ r i,,WOLD;Miller2020,,,,,,,False,0.0,,modern,0.6,,,
Otomi-FLOW-3,wold-Otomi-10-32-3,Otomi,FLOW,nixtri,nixtri,n i x t̪ r i,,WOLD;Miller2020,,,,,,,False,0.0,,modern,0.6,,,
Otomi-FLOW-4,wold-Otomi-10-32-4,Otomi,FLOW,'yo (2),'yo,ˀj o,,WOLD;Miller2020,,,,,,,False,0.0,,Urbano (1605),0.9,,,
Otomi-SINKDESCEND-1,wold-Otomi-10-33-1,Otomi,SINKDESCEND,ku̲i,ku̲i,k u i,,WOLD;Miller2020,,,,,,,False,0.0,,Urbano (1605),0.9,,,
Otomi-SINKDESCEND-2,wold-Otomi-10-33-2,Otomi,SINKDESCEND,ñunt'i,ñunt'i,ɲ u n t̪ʼ i,,WOLD;Miller2020,,,,,,,False,0.0,,Urbano (1605),0.9,,,
Otomi-FLOAT-1,wold-Otomi-10-34-1,Otomi,FLOAT,hñe̲nts'i,hñe̲nts'i,h ɲ æ n tsʼ i,,WOLD;Miller2020,,,,,,,False,0.0,,modern,0.6,,,
Otomi-SWIM-1,wold-Otomi-10-35-1,Otomi,SWIM,'ña̲the,'ña̲the,ˀɲ ɔ θ e,,WOLD;Miller2020,,,,,,,False,0.0,,modern,0.6,,,
Otomi-SWIM-2,wold-Otomi-10-35-2,Otomi,SWIM,'me̲the,'me̲the,ˀm æ θ e,,WOLD;Miller2020,,,,,,,False,0.0,,,0.5,,,
Otomi-DIVE-1,wold-Otomi-10-351-1,Otomi,DIVE,ku̲i,ku̲i,k u i,,WOLD;Miller2020,,,,,,,False,0.0,,Urbano (1605),0.9,,,
Otomi-DIVE-2,wold-Otomi-10-351-2,Otomi,DIVE,nku̲'mi jar dehe,nku̲'mi_jar_dehe,n k u ˀm i + x a r + d e h e,,WOLD;Miller2020,,,,,,,False,0.0,,Urbano (1605),0.9,,,
Otomi-DIVE-3,wold-Otomi-10-351-3,Otomi,DIVE,nku̲'mu̲dehe,nku̲'mu̲dehe,n k u ˀm u d e h e,,WOLD;Miller2020,,,,,,,False,0.0,,Urbano (1605),0.9,,,
Otomi-SPLASH-1,wold-Otomi-10-352-1,Otomi,SPLASH,kwaxt'i,kwaxt'i,kʷ a x t̪ʼ i,,WOLD;Miller2020,,,,,,,False,0.0,,modern,0.6,,,
Otomi-SAIL-1,wold-Otomi-10-36-1,Otomi,SAIL,'yodehe,'yodehe,ˀj o d e h e,,WOLD;Miller2020,,,,,,,False,0.0,,,0.5,,,
Otomi-FLYMOVETHROUGHAIR-1,wold-Otomi-10-37-1,Otomi,FLYMOVETHROUGHAIR,nsa̲ni,nsa̲ni,ⁿs ɔ n i,,WOLD;Miller2020,,,,,,,False,0.0,,Urbano (1605),0.9,,,
Otomi-BLOWOFWIND-1,wold-Otomi-10-38-1,Otomi,BLOWOFWIND,jwixt'i,jwixt'i,xʷ i x t̪ʼ i,,WOLD;Miller2020,,,,,,,False,0.0,,modern,0.6,,,
Otomi-BLOWOFWIND-2,wold-Otomi-10-38-2,Otomi,BLOWOFWIND,jwiki,jwiki,xʷ i k i,,WOLD;Miller2020,,,,,,,False,0.0,,Urbano (1605),0.9,,,
Otomi-BLOWOFWIND-3,wold-Otomi-10-38-3,Otomi,BLOWOFWIND,bu̲,bu̲,b u,,WOLD;Miller2020,,,,,,,False,0.0,,modern,0.6,,,
Otomi-CRAWLORCREEP-1,wold-Otomi-10-41-1,Otomi,CRAWLORCREEP,'ñani,'ñani,ˀɲ a n i,,WOLD;Miller2020,,,,,,,False,0.0,,modern,0.6,,,
Otomi-KNEEL-1,wold-Otomi-10-412-1,Otomi,KNEEL,ndändu̲ñähmu,ndändu̲ñähmu,n d ɐ n d u ɲ ɐ h m u,,WOLD;Miller2020,,,,,,,False,0.0,,Urbano (1605),0.9,,,
Otomi-CROUCH-1,wold-Otomi-10-413-1,Otomi,CROUCH,yuki,yuki,j u k i,,WOLD;Miller2020,,,,,,,False,0.0,,modern,0.6,,,
Otomi-CROUCH-2,wold-Otomi-10-413-2,Otomi,CROUCH,'ñani,'ñani,ˀɲ a n i,,WOLD;Miller2020,,,,,,,False,0.0,,modern,0.6,,,
Otomi-SLIP-1,wold-Otomi-10-42-1,Otomi,SLIP,ya̲xt'i,ya̲xt'i,j ɔ x t̪ʼ i,,WOLD;Miller2020,,,,,,,False,0.0,,Urbano (1605),0.9,,,
Otomi-JUMP-1,wold-Otomi-10-43-1,Otomi,JUMP,sa̲gi,sa̲gi,s ɔ g i,,WOLD;Miller2020,,,,,,,False,0.0,,Urbano (1605),0.9,,,
