ID	DOCULECT	LANGUAGE_FAMILY	CONCEPT	VALUE	FORM	TOKENS	DONOR_LANGUAGE	DONOR_VALUE	SONARS	PROSTRINGS	CLASSES	LANGID	NUMBERS	WEIGHTS	IPA	DUPLICATES	BOR_ID_1	BOR_FAM_1	SOURCE_LANGUAGE_1	SOURCE_ID_1	BOR_ID_2	BOR_FAM_2	SOURCE_LANGUAGE_2	SOURCE_ID_2	BOR_ID_3	BOR_FAM_3	SOURCE_LANGUAGE_3	SOURCE_ID_3
7589	Qeqchi	Mayan	WARM	tiq	tiq	t i qʰ			1 7 1	AXN	TIK	5	5.T.C 5.I.V 5.K.c	2.0 1.5 0.8	tiqʰ	1	0	11013-Mayan			0	10659-Mayan			9857	9857-Mayan	Spanish	3078
9643	Otomi	Otomanguean	WARM	xi mpani	xi_mpani	x i + m p a n i			3 7 9 4 1 7 4 7	AX_ACYBZ	GI_MPANI	3	3.G.C 3.I.V 3._._ 3.M.C 3.P.C 3.A.V 3.N.C 3.I.V	2.0 1.5 0.0 2.0 1.5 1.3 1.75 0.8	xi+mpani	0	0	11011-Otomanguean			0	10658-Otomanguean			0	9856-Otomanguean		
11091	ImbaburaQuechua	Quechuan	WARM	kunuklla	kunuklla	k u n u k ʒ a			1 7 4 7 1 3 7	AXBYBCZ	KYNYKSA	1	1.K.C 1.Y.V 1.N.C 1.Y.V 1.K.C 1.S.C 1.A.V	2.0 1.5 1.75 1.3 1.75 1.5 0.8	kunukʒa	0	0	11009-Quechuan			0	10656-Quechuan			0	9854-Quechuan		
12304	Wichi	Matacoan	WARM	nichay’ukwe	nichay’ukwe	n i tʃ a j ʔ u kʷ e			4 7 1 7 6 1 7 1 7	AXBYMBYBZ	NITAJHYKE	7	7.N.C 7.I.V 7.T.C 7.A.V 7.J.c 7.H.C 7.Y.V 7.K.C 7.E.V	2.0 1.5 1.75 1.3 1.1 1.75 1.3 1.75 0.8	nitʃajʔukʷe	0	0	11015-Matacoan			0	10662-Matacoan			0	9860-Matacoan		
12305	Wichi	Matacoan	WARM	nichay’uhi	nichay’uhi	n i tʃ a j ʔ u h i			4 7 1 7 6 1 7 3 7	AXBYMBYBZ	NITAJHYHI	7	7.N.C 7.I.V 7.T.C 7.A.V 7.J.c 7.H.C 7.Y.V 7.H.C 7.I.V	2.0 1.5 1.75 1.3 1.1 1.75 1.3 1.75 0.8	nitʃajʔuhi	0	0	11015-Matacoan			0	10662-Matacoan			0	9860-Matacoan		
13574	Mapudungun	Araucanian	WARM	are	are	a ɻ e			7 5 7	XBZ	ARE	2	2.A.V 2.R.C 2.E.V	1.5 1.75 0.8	aɻe	0	0	11010-Araucanian			0	10657-Araucanian			0	9855-Araucanian		
861	Portuguese	Indo-European	WASH	lavar	lavar	l a v a ʁ			5 7 3 7 5	AXBYN	LABAR	4	4.L.C 4.A.V 4.B.C 4.A.V 4.R.c	2.0 1.5 1.75 1.3 0.8	lavaʁ	0	0	11022-Indo-European			0	10669-Indo-European			0	9866-Indo-European		
2569	Spanish	Indo-European	WASH	lavar	lavar	l a β a ɾ			5 7 3 7 5	AXBYN	LABAR	6	6.L.C 6.A.V 6.B.C 6.A.V 6.R.c	2.0 1.5 1.75 1.3 0.8	laβaɾ	0	0	11022-Indo-European			0	10669-Indo-European			0	9866-Indo-European		
4186	Yaqui	Uto-Aztecan	WASH	baksia	baksia	b a k s i a			1 7 1 3 7 7	AXBCYZ	PAKSIA	8	8.P.C 8.A.V 8.K.C 8.S.C 8.I.V 8.A.V	2.0 1.5 1.75 1.5 1.3 0.8	baksia	0	0	11026-Uto-Aztecan			0	10673-Uto-Aztecan			0	9870-Uto-Aztecan		
5568	ZinacantanTzotzil	Mayan	WASH	pok	pok	pʰ o k			1 7 1	AXN	PUK	9	9.P.C 9.U.V 9.K.c	2.0 1.5 0.8	pʰok	0	0	11027-Mayan			0	10674-Mayan			0	9870-Mayan		
5569	ZinacantanTzotzil	Mayan	WASH	chuk’	chuk’	tʃʰ u kʼ			1 7 1	AXN	TYK	9	9.T.C 9.Y.V 9.K.c	2.0 1.5 0.8	tʃʰukʼ	0	0	11029-Mayan			0	10676-Mayan			0	9864-Mayan		
7021	Qeqchi	Mayan	WASH	ch'ajok	ch'ajok	tʃʼ a x o kʰ			1 7 3 7 1	AXBYN	TAGUK	5	5.T.C 5.A.V 5.G.C 5.U.V 5.K.c	2.0 1.5 1.75 1.3 0.8	tʃʼaxokʰ	0	0	11023-Mayan			0	10670-Mayan			0	9864-Mayan		
7022	Qeqchi	Mayan	WASH	puch'uk	puch'uk	p u tʃʼ u kʰ			1 7 1 7 1	AXBYN	PYTYK	5	5.P.C 5.Y.V 5.T.C 5.Y.V 5.K.c	2.0 1.5 1.75 1.3 0.8	putʃʼukʰ	0	0	11029-Mayan			0	10676-Mayan			0	9864-Mayan		
8972	Otomi	Otomanguean	WASH	pet'e (1)	pet'e	p e t̪ʼ e			1 7 1 7	AXBZ	PETE	3	3.P.C 3.E.V 3.T.C 3.E.V	2.0 1.5 1.75 0.8	pet̪ʼe	1	0	11021-Otomanguean			0	10668-Otomanguean			0	9865-Otomanguean		
8973	Otomi	Otomanguean	WASH	peni	peni	p e n i			1 7 4 7	AXBZ	PENI	3	3.P.C 3.E.V 3.N.C 3.I.V	2.0 1.5 1.75 0.8	peni	0	0	11028-Otomanguean			0	10668-Otomanguean			0	9865-Otomanguean		
8974	Otomi	Otomanguean	WASH	nxaha	nxaha	n x a h a			4 3 7 3 7	ACYBZ	NGAHA	3	3.N.C 3.G.C 3.A.V 3.H.C 3.A.V	2.0 1.5 1.3 1.75 0.8	nxaha	1	0	11031-Otomanguean			0	10678-Otomanguean			0	9875-Otomanguean		
8975	Otomi	Otomanguean	WASH	xu̲ki	xu̲ki	x u k i			3 7 1 7	AXBZ	GYKI	3	3.G.C 3.Y.V 3.K.C 3.I.V	2.0 1.5 1.75 0.8	xuki	0	0	11032-Otomanguean			0	10679-Otomanguean			0	9876-Otomanguean		
8976	Otomi	Otomanguean	WASH	xu̲'ye̲	xu̲'ye̲	x u ˀj æ			3 7 6 7	AXBZ	GYJE	3	3.G.C 3.Y.V 3.J.C 3.E.V	2.0 1.5 1.75 0.8	xuˀjæ	0	0	11033-Otomanguean			0	10679-Otomanguean			0	9876-Otomanguean		
8977	Otomi	Otomanguean	WASH	xu̲hmi	xu̲hmi	x u h m i			3 7 3 4 7	AXBCZ	GYHMI	3	3.G.C 3.Y.V 3.H.C 3.M.C 3.I.V	2.0 1.5 1.75 1.5 0.8	xuhmi	0	0	11034-Otomanguean			0	10679-Otomanguean			0	9876-Otomanguean		
8978	Otomi	Otomanguean	WASH	hiñä	hiñä	h i ɲ ɐ			3 7 4 7	AXBZ	HINE	3	3.H.C 3.I.V 3.N.C 3.E.V	2.0 1.5 1.75 0.8	hiɲɐ	0	0	11035-Otomanguean			0	10682-Otomanguean			0	9863-Otomanguean		
8979	Otomi	Otomanguean	WASH	xu̲t'i	xu̲t'i	x u t̪ʼ i			3 7 1 7	AXBZ	GYTI	3	3.G.C 3.Y.V 3.T.C 3.I.V	2.0 1.5 1.75 0.8	xut̪ʼi	1	0	11032-Otomanguean			0	10679-Otomanguean			0	9876-Otomanguean		
10755	ImbaburaQuechua	Quechuan	WASH	maillana	maillana	m a i ʒ a n a			4 7 7 3 7 4 7	AXYBYBZ	MAISANA	1	1.M.C 1.A.V 1.I.V 1.S.C 1.A.V 1.N.C 1.A.V	2.0 1.5 1.3 1.75 1.3 1.75 0.8	maiʒana	0	0	11019-Quechuan			0	10666-Quechuan			0	9863-Quechuan		
11948	Wichi	Matacoan	WASH	ilej	ilej	i l e x			7 5 7 3	XBYN	ILEG	7	7.I.V 7.L.C 7.E.V 7.G.c	1.5 1.75 1.3 0.8	ilex	0	0	11025-Matacoan			0	10672-Matacoan			0	9869-Matacoan		
13227	Mapudungun	Araucanian	WASH	küchan	küchan	k ɨ tʃ a n			1 7 1 7 4	AXBYN	KITAN	2	2.K.C 2.I.V 2.T.C 2.A.V 2.N.c	2.0 1.5 1.75 1.3 0.8	kɨtʃan	0	0	11020-Araucanian			0	10667-Araucanian			0	9864-Araucanian		
291	Portuguese	Indo-European	WASP	vespa	vespa	v ɛ ʃ p ɐ			3 7 3 1 7	AXMBZ	BESPE	4	4.B.C 4.E.V 4.S.c 4.P.C 4.E.V	2.0 1.5 1.1 1.75 0.8	vɛʃpɐ	0	11039	11039-Indo-European	Spanish	1986	10686	10686-Indo-European	Spanish	1986	9880	9880-Indo-European	Spanish	1986
1986	Spanish	Indo-European	WASP	avispa	avispa	a β i s p a			7 3 7 3 1 7	XBYMBZ	ABISPA	6	6.A.V 6.B.C 6.I.V 6.S.c 6.P.C 6.A.V	1.5 1.75 1.3 1.1 1.75 0.8	aβispa	0	11039	11039-Indo-European			10686	10686-Indo-European			9880	9880-Indo-European		
3704	Yaqui	Uto-Aztecan	WASP	jimawikia	jimawikia	j i m a w i k i a			6 7 4 7 6 7 1 7 7	AXBYBYBYZ	JIMAWIKIA	8	8.J.C 8.I.V 8.M.C 8.A.V 8.W.C 8.I.V 8.K.C 8.I.V 8.A.V	2.0 1.5 1.75 1.3 1.75 1.3 1.75 1.3 0.8	jimawikia	0	0	11043-Uto-Aztecan			0	10690-Uto-Aztecan			0	9883-Uto-Aztecan		
3705	Yaqui	Uto-Aztecan	WASP	bitaachi	bitaachi	b i t aː tʃ i			1 7 1 7 1 7	AXBYBZ	PITATI	8	8.P.C 8.I.V 8.T.C 8.A.V 8.T.C 8.I.V	2.0 1.5 1.75 1.3 1.75 0.8	bitaːtʃi	0	0	11036-Uto-Aztecan			0	10683-Uto-Aztecan			0	9877-Uto-Aztecan		
5114	ZinacantanTzotzil	Mayan	WASP	7ovishpo	7ovishpo	ʔ o v i ʃ p o	Spanish	avispa	1 7 3 7 3 1 7	AXBYMBZ	HUBISPU	9	9.H.C 9.U.V 9.B.C 9.I.V 9.S.c 9.P.C 9.U.V	2.0 1.5 1.75 1.3 1.1 1.75 0.8	ʔoviʃpo	0	11039	11039-Mayan	Spanish	1986	10686	10686-Mayan	Spanish	1986	9880	9880-Mayan	Spanish	1986
5115	ZinacantanTzotzil	Mayan	WASP	chanul 7akov	chanul_7akov	tʃʰ a n u l + ʔ a k o v			1 7 4 7 5 9 1 7 1 7 3	AXBYN_AXBYN	TANYL_HAKUB	9	9.T.C 9.A.V 9.N.C 9.Y.V 9.L.c 9._._ 9.H.C 9.A.V 9.K.C 9.U.V 9.B.c	2.0 1.5 1.75 1.3 0.8 0.0 2.0 1.5 1.75 1.3 0.8	tʃʰanul+ʔakov	0	0	11046-Mayan			0	10693-Mayan			0	9887-Mayan		
6421	Qeqchi	Mayan	WASP	ch’ub’	ch’ub’	tʃʼ u ɓ			1 7 1	AXN	TYP	5	5.T.C 5.Y.V 5.P.c	2.0 1.5 0.8	tʃʼuɓ	0	0	11040-Mayan			0	10687-Mayan			0	9879-Mayan		
8284	Otomi	Otomanguean	WASP	setu	setu	s e t̪ u			3 7 1 7	AXBZ	SETY	3	3.S.C 3.E.V 3.T.C 3.Y.V	2.0 1.5 1.75 0.8	set̪u	0	0	11038-Otomanguean			0	10685-Otomanguean			0	9879-Otomanguean		
10365	ImbaburaQuechua	Quechuan	WASP	punpuni	punpuni	p u m b u n i			1 7 4 1 7 4 7	AXMBYBZ	PYMPYNI	1	1.P.C 1.Y.V 1.M.c 1.P.C 1.Y.V 1.N.C 1.I.V	2.0 1.5 1.1 1.75 1.3 1.75 0.8	pumbuni	0	0	11036-Quechuan			0	10683-Quechuan			0	9877-Quechuan		
11542	Wichi	Matacoan	WASP	makwu	makwu	m a kʷ u			4 7 1 7	AXBZ	MAKY	7	7.M.C 7.A.V 7.K.C 7.Y.V	2.0 1.5 1.75 0.8	makʷu	1	0	11042-Matacoan			0	10689-Matacoan			0	9883-Matacoan		
12813	Mapudungun	Araucanian	WASP	püḻü	püḻü	p ɨ l̪ ɨ			1 7 5 7	AXBZ	PILI	2	2.P.C 2.I.V 2.L.C 2.I.V	2.0 1.5 1.75 0.8	pɨl̪ɨ	1	0	11037-Araucanian			0	10684-Araucanian			0	9878-Araucanian		
24	Portuguese	Indo-European	WATER	água	água	a ɡ w ɐ			7 1 6 7	XBCZ	AKWE	4	4.A.V 4.K.C 4.W.C 4.E.V	1.5 1.75 1.5 0.8	aɡwɐ	0	0	11050-Indo-European			0	10697-Indo-European			0	9891-Indo-European		
1707	Spanish	Indo-European	WATER	agua	agua	a ɣ w a			7 3 6 7	XBCZ	AGWA	6	6.A.V 6.G.C 6.W.C 6.A.V	1.5 1.75 1.5 0.8	aɣwa	0	0	11050-Indo-European			0	10697-Indo-European			0	9891-Indo-European		
3468	Yaqui	Uto-Aztecan	WATER	ba’am	ba’am	b a ʔ a m			1 7 1 7 4	AXBYN	PAHAM	8	8.P.C 8.A.V 8.H.C 8.A.V 8.M.c	2.0 1.5 1.75 1.3 0.8	baʔam	0	0	11054-Uto-Aztecan			0	10701-Uto-Aztecan			0	9892-Uto-Aztecan		
4907	ZinacantanTzotzil	Mayan	WATER	vo'	vo'	v o ʔ			3 7 1	AXN	BUH	9	9.B.C 9.U.V 9.H.c	2.0 1.5 0.8	voʔ	1	0	11051-Mayan			0	10698-Mayan			0	9892-Mayan		
4908	ZinacantanTzotzil	Mayan	WATER	7a'al	7a'al	ʔ a ʔ a l			1 7 1 7 5	AXBYN	HAHAL	9	9.H.C 9.A.V 9.H.C 9.A.V 9.L.c	2.0 1.5 1.75 1.3 0.8	ʔaʔal	0	0	11056-Mayan			0	10703-Mayan			0	9892-Mayan		
6169	Qeqchi	Mayan	WATER	ha’	ha’	h a ʔ			3 7 1	AXN	HAH	5	5.H.C 5.A.V 5.H.c	2.0 1.5 0.8	haʔ	0	0	11051-Mayan			0	10698-Mayan			0	9892-Mayan		
7949	Otomi	Otomanguean	WATER	dehe	dehe	d e h e			1 7 3 7	AXBZ	TEHE	3	3.T.C 3.E.V 3.H.C 3.E.V	2.0 1.5 1.75 0.8	dehe	0	0	11049-Otomanguean			0	10696-Otomanguean			0	9890-Otomanguean		
10179	ImbaburaQuechua	Quechuan	WATER	yaku	yaku	j a k u			6 7 1 7	AXBZ	JAKY	1	1.J.C 1.A.V 1.K.C 1.Y.V	2.0 1.5 1.75 0.8	jaku	0	0	11047-Quechuan			0	10694-Quechuan			0	9888-Quechuan		
11337	Wichi	Matacoan	WATER	inot	inot	i n o t			7 4 7 1	XBYN	INUT	7	7.I.V 7.N.C 7.U.V 7.T.c	1.5 1.75 1.3 0.8	inot	0	0	11053-Matacoan			0	10700-Matacoan			0	9894-Matacoan		
12562	Mapudungun	Araucanian	WATER	ko	ko	k o			1 7	AX	KU	2	2.K.C 2.U.V	2.0 1.5	ko	1	0	11048-Araucanian			0	10694-Araucanian			0	9888-Araucanian		
53	Portuguese	Indo-European	WATERFALL	cachoeira	cachoeira	k a ʃ o ei ɾ ɐ			1 7 3 7 7 5 7	AXBYYBZ	KASUERE	4	4.K.C 4.A.V 4.S.C 4.U.V 4.E.V 4.R.C 4.E.V	2.0 1.5 1.75 1.3 1.3 1.75 0.8	kaʃoeiɾɐ	0	0	11060-Indo-European			0	10707-Indo-European			0	9898-Indo-European		
54	Portuguese	Indo-European	WATERFALL	cascata	cascata	k a ʃ k a t ɐ			1 7 3 1 7 1 7	AXMBYBZ	KASKATE	4	4.K.C 4.A.V 4.S.c 4.K.C 4.A.V 4.T.C 4.E.V	2.0 1.5 1.1 1.75 1.3 1.75 0.8	kaʃkatɐ	0	0	11062-Indo-European			10704	10704-Indo-European	Spanish	1732	9895	9895-Indo-European	Spanish	1732
1732	Spanish	Indo-European	WATERFALL	cascada	cascada	k a s k a ð a			1 7 3 1 7 3 7	AXMBYBZ	KASKADA	6	6.K.C 6.A.V 6.S.c 6.K.C 6.A.V 6.D.C 6.A.V	2.0 1.5 1.1 1.75 1.3 1.75 0.8	kaskaða	0	0	11062-Indo-European			10704	10704-Indo-European			9895	9895-Indo-European		
1733	Spanish	Indo-European	WATERFALL	salto	salto	s a l t o			3 7 5 1 7	AXMBZ	SALTU	6	6.S.C 6.A.V 6.L.c 6.T.C 6.U.V	2.0 1.5 1.1 1.75 0.8	salto	0	0	11069-Indo-European			0	10716-Indo-European			9897	9897-Indo-European		
3489	Yaqui	Uto-Aztecan	WATERFALL	ba’akomwechia	ba’akomwechia	b a ʔ a k o m w e tʃ i a			1 7 1 7 1 7 4 6 7 1 7 7	AXBYBYBCYBYZ	PAHAKUMWETIA	8	8.P.C 8.A.V 8.H.C 8.A.V 8.K.C 8.U.V 8.M.C 8.W.C 8.E.V 8.T.C 8.I.V 8.A.V	2.0 1.5 1.75 1.3 1.75 1.3 1.75 1.5 1.3 1.75 1.3 0.8	baʔakomwetʃia	0	0	11064-Uto-Aztecan			0	10711-Uto-Aztecan			0	9902-Uto-Aztecan		
4918	ZinacantanTzotzil	Mayan	WATERFALL	yaleb vo'	yaleb_vo'	j a l e ɓ + v o ʔ			6 7 5 7 1 9 3 7 1	AXBYN_AXN	JALEP_BUH	9	9.J.C 9.A.V 9.L.C 9.E.V 9.P.c 9._._ 9.B.C 9.U.V 9.H.c	2.0 1.5 1.75 1.3 0.8 0.0 2.0 1.5 0.8	jaleɓ+voʔ	0	0	11065-Mayan			0	10712-Mayan			0	9903-Mayan		
6186	Qeqchi	Mayan	WATERFALL	pach’il ha’	pach’il_ha’	p a tʃʼ i l + h a ʔ			1 7 1 7 5 9 3 7 1	AXBYN_AXN	PATIL_HAH	5	5.P.C 5.A.V 5.T.C 5.I.V 5.L.c 5._._ 5.H.C 5.A.V 5.H.c	2.0 1.5 1.75 1.3 0.8 0.0 2.0 1.5 0.8	patʃʼil+haʔ	0	0	11061-Mayan			0	10708-Mayan			0	9899-Mayan		
6187	Qeqchi	Mayan	WATERFALL	xpisk’ ha’	xpisk’_ha’	ʃ p i s kʼ + h a ʔ			3 1 7 3 1 9 3 7 1	ACYLN_AXN	SPISK_HAH	5	5.S.C 5.P.C 5.I.V 5.S.c 5.K.c 5._._ 5.H.C 5.A.V 5.H.c	2.0 1.5 1.3 1.1 0.8 0.0 2.0 1.5 0.8	ʃpiskʼ+haʔ	0	0	11061-Mayan			0	10708-Mayan			0	9899-Mayan		
7969	Otomi	Otomanguean	WATERFALL	nzothe	nzothe	n z o θ e			4 3 7 3 7	ACYBZ	NSUDE	3	3.N.C 3.S.C 3.U.V 3.D.C 3.E.V	2.0 1.5 1.3 1.75 0.8	nzoθe	0	0	11059-Otomanguean			0	10706-Otomanguean			9897	9897-Otomanguean	Spanish	1733
10191	ImbaburaQuechua	Quechuan	WATERFALL	fajcha	fajcha	ɸ a x tʃ a			3 7 3 1 7	AXMBZ	BAGTA	1	1.B.C 1.A.V 1.G.c 1.T.C 1.A.V	2.0 1.5 1.1 1.75 0.8	ɸaxtʃa	0	0	11057-Quechuan			10704	10704-Quechuan	Spanish	1732	9895	9895-Quechuan	Spanish	1732
11349	Wichi	Matacoan	WATERFALL	inot n’oyij	inot_n’oyij	i n o t + n ʔ o j i x			7 4 7 1 9 4 1 7 6 7 3	XBYN_ACYBYN	INUT_NHUJIG	7	7.I.V 7.N.C 7.U.V 7.T.c 7._._ 7.N.C 7.H.C 7.U.V 7.J.C 7.I.V 7.G.c	1.5 1.75 1.3 0.8 0.0 2.0 1.5 1.3 1.75 1.3 0.8	inot+nʔojix	0	0	11063-Matacoan			0	10710-Matacoan			0	9901-Matacoan		
12581	Mapudungun	Araucanian	WATERFALL	traytray ko	traytray_ko	ʈʂ a y ʈʂ a y + k o			2 7 7 2 7 7 9 1 7	AXYBYZ_AX	CAYCAY_KU	2	2.C.C 2.A.V 2.Y.V 2.C.C 2.A.V 2.Y.V 2._._ 2.K.C 2.U.V	2.0 1.5 1.3 1.75 1.3 0.8 0.0 2.0 1.5	ʈʂayʈʂay+ko	0	0	11058-Araucanian			0	10705-Araucanian			0	9896-Araucanian		
12582	Mapudungun	Araucanian	WATERFALL	witrun ko	witrun_ko	w i ʈʂ u n + k o			6 7 2 7 4 9 1 7	AXBYN_AX	WICYN_KU	2	2.W.C 2.I.V 2.C.C 2.Y.V 2.N.c 2._._ 2.K.C 2.U.V	2.0 1.5 1.75 1.3 0.8 0.0 2.0 1.5	wiʈʂun+ko	1	0	11066-Araucanian			0	10705-Araucanian			0	9896-Araucanian		
186	Portuguese	Indo-European	WE	nós	nós	n ɔ ʃ			4 7 3	AXN	NUS	4	4.N.C 4.U.V 4.S.c	2.0 1.5 0.8	nɔʃ	1	0	11073-Indo-European			0	10720-Indo-European			0	9907-Indo-European		
1868	Spanish	Indo-European	WE	nosotros	nosotros	n o s o t ɾ o s			4 7 3 7 1 5 7 3	AXBYBCYN	NUSUTRUS	6	6.N.C 6.U.V 6.S.C 6.U.V 6.T.C 6.R.C 6.U.V 6.S.c	2.0 1.5 1.75 1.3 1.75 1.5 1.3 0.8	nosotɾos	0	0	11075-Indo-European			0	10720-Indo-European			0	9907-Indo-European		
1869	Spanish	Indo-European	WE	nosotras	nosotras	n o s o t ɾ a s			4 7 3 7 1 5 7 3	AXBYBCYN	NUSUTRAS	6	6.N.C 6.U.V 6.S.C 6.U.V 6.T.C 6.R.C 6.A.V 6.S.c	2.0 1.5 1.75 1.3 1.75 1.5 1.3 0.8	nosotɾas	0	0	11075-Indo-European			0	10720-Indo-European			0	9907-Indo-European		
3616	Yaqui	Uto-Aztecan	WE	itepo	itepo	i t e p o			7 1 7 1 7	XBYBZ	ITEPU	8	8.I.V 8.T.C 8.E.V 8.P.C 8.U.V	1.5 1.75 1.3 1.75 0.8	itepo	0	0	11076-Uto-Aztecan			0	10723-Uto-Aztecan			0	9910-Uto-Aztecan		
6321	Qeqchi	Mayan	WE	laa’o, aa’o, ha’o	laa’o	l aː ʔ o			5 7 1 7	AXBZ	LAHU	5	5.L.C 5.A.V 5.H.C 5.U.V	2.0 1.5 1.75 0.8	laːʔo	0	0	11074-Mayan			0	10721-Mayan			0	9906-Mayan		
8127	Otomi	Otomanguean	WE	nugahu	nugahu	n u g a h u			4 7 1 7 3 7	AXBYBZ	NYKAHY	3	3.N.C 3.Y.V 3.K.C 3.A.V 3.H.C 3.Y.V	2.0 1.5 1.75 1.3 1.75 0.8	nugahu	0	0	11072-Otomanguean			0	10719-Otomanguean			0	9906-Otomanguean		
10295	ImbaburaQuechua	Quechuan	WE	ñukanchik	ñukanchik	ɲ u k a n dʒ i k			4 7 1 7 4 1 7 1	AXBYMBYN	NYKANTIK	1	1.N.C 1.Y.V 1.K.C 1.A.V 1.N.c 1.T.C 1.I.V 1.K.c	2.0 1.5 1.75 1.3 1.1 1.75 1.3 0.8	ɲukandʒik	0	0	11070-Quechuan			0	10717-Quechuan			0	9904-Quechuan		
12734	Mapudungun	Araucanian	WE	iñchiñ	iñchiñ	i ɲ tʃ i ɲ			7 4 1 7 4	XMBYN	INTIN	2	2.I.V 2.N.c 2.T.C 2.I.V 2.N.c	1.5 1.1 1.75 1.3 0.8	iɲtʃiɲ	0	0	11071-Araucanian			0	10718-Araucanian			0	9904-Araucanian		
12735	Mapudungun	Araucanian	WE	iñchiw	iñchiw	i ɲ tʃ i w			7 4 1 7 6	XMBYN	INTIW	2	2.I.V 2.N.c 2.T.C 2.I.V 2.W.c	1.5 1.1 1.75 1.3 0.8	iɲtʃiw	0	0	11071-Araucanian			0	10718-Araucanian			0	9904-Araucanian		
188	Portuguese	Indo-European	WE (EXCLUSIVE)	nós	nós	n ɔ ʃ			4 7 3	AXN	NUS	4	4.N.C 4.U.V 4.S.c	2.0 1.5 0.8	nɔʃ	1	0	11078-Indo-European			0	10725-Indo-European			0	9912-Indo-European		
1872	Spanish	Indo-European	WE (EXCLUSIVE)	nosotros	nosotros	n o s o t ɾ o s			4 7 3 7 1 5 7 3	AXBYBCYN	NUSUTRUS	6	6.N.C 6.U.V 6.S.C 6.U.V 6.T.C 6.R.C 6.U.V 6.S.c	2.0 1.5 1.75 1.3 1.75 1.5 1.3 0.8	nosotɾos	1	0	11080-Indo-European			0	10725-Indo-European			0	9912-Indo-European		
1873	Spanish	Indo-European	WE (EXCLUSIVE)	nosotras	nosotras	n o s o t ɾ a s			4 7 3 7 1 5 7 3	AXBYBCYN	NUSUTRAS	6	6.N.C 6.U.V 6.S.C 6.U.V 6.T.C 6.R.C 6.A.V 6.S.c	2.0 1.5 1.75 1.3 1.75 1.5 1.3 0.8	nosotɾas	1	0	11080-Indo-European			0	10725-Indo-European			0	9912-Indo-European		
3618	Yaqui	Uto-Aztecan	WE (EXCLUSIVE)	itepo	itepo	i t e p o			7 1 7 1 7	XBYBZ	ITEPU	8	8.I.V 8.T.C 8.E.V 8.P.C 8.U.V	1.5 1.75 1.3 1.75 0.8	itepo	1	0	11082-Uto-Aztecan			0	10729-Uto-Aztecan			0	9916-Uto-Aztecan		
5031	ZinacantanTzotzil	Mayan	WE (EXCLUSIVE)	vo7otikotik	vo7otikotik	v o ʔ o t i k o t i k			3 7 1 7 1 7 1 7 1 7 1	AXBYBYBYBYN	BUHUTIKUTIK	9	9.B.C 9.U.V 9.H.C 9.U.V 9.T.C 9.I.V 9.K.C 9.U.V 9.T.C 9.I.V 9.K.c	2.0 1.5 1.75 1.3 1.75 1.3 1.75 1.3 1.75 1.3 0.8	voʔotikotik	0	0	11083-Mayan			0	10730-Mayan			0	9917-Mayan		
6324	Qeqchi	Mayan	WE (EXCLUSIVE)	ka’ajwi’ laa’o	ka’ajwi’_laa’o	k a ʔ a xʷ i ʔ + l aː ʔ o			1 7 1 7 3 7 1 9 5 7 1 7	AXBYBYN_AXBZ	KAHAGIH_LAHU	5	5.K.C 5.A.V 5.H.C 5.A.V 5.G.C 5.I.V 5.H.c 5._._ 5.L.C 5.A.V 5.H.C 5.U.V	2.0 1.5 1.75 1.3 1.75 1.3 0.8 0.0 2.0 1.5 1.75 0.8	kaʔaxʷiʔ+laːʔo	0	0	11079-Mayan			0	10726-Mayan			0	9913-Mayan		
8136	Otomi	Otomanguean	WE (EXCLUSIVE)	nuga'be	nuga'be	n u g a ˀb e			4 7 1 7 1 7	AXBYBZ	NYKAPE	3	3.N.C 3.Y.V 3.K.C 3.A.V 3.P.C 3.E.V	2.0 1.5 1.75 1.3 1.75 0.8	nugaˀbe	0	0	11077-Otomanguean			0	10724-Otomanguean			0	9920-Otomanguean		
8137	Otomi	Otomanguean	WE (EXCLUSIVE)	nuga̲'be	nuga̲'be	n u g ɔ ˀb e			4 7 1 7 1 7	AXBYBZ	NYKUPE	3	3.N.C 3.Y.V 3.K.C 3.U.V 3.P.C 3.E.V	2.0 1.5 1.75 1.3 1.75 0.8	nugɔˀbe	0	0	11077-Otomanguean			0	10724-Otomanguean			0	9920-Otomanguean		
8138	Otomi	Otomanguean	WE (EXCLUSIVE)	gek'be	gek'be	g e kʼ b e			1 7 1 1 7	AXMBZ	KEKPE	3	3.K.C 3.E.V 3.K.c 3.P.C 3.E.V	2.0 1.5 1.1 1.75 0.8	gekʼbe	0	0	11086-Otomanguean			0	10733-Otomanguean			0	9920-Otomanguean		
8139	Otomi	Otomanguean	WE (EXCLUSIVE)	geku̲'be	geku̲'be	g e k u ˀb e			1 7 1 7 1 7	AXBYBZ	KEKYPE	3	3.K.C 3.E.V 3.K.C 3.Y.V 3.P.C 3.E.V	2.0 1.5 1.75 1.3 1.75 0.8	gekuˀbe	0	0	11086-Otomanguean			0	10733-Otomanguean			0	9920-Otomanguean		
